creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag,click_rate,lead_rate,qualification_rate,enrollment_rate
C1084,Machine Learning;Crypto,Essential tools every data scientist should know,12.4,1485,26,1,1,0,0,INDIA,English,beginner-friendly;deep-dive;practical,0.017508417508417508,0.038461538461538464,1.0,0.0
C1085,AI Tools,"Statistics for data science - probability, distributions, and hypothesis testing",2.7,10892,268,13,8,3,0,INDIA,English,tutorial,0.024605214836577304,0.048507462686567165,0.6153846153846154,0.375
C1086,Data Science;Design,Essential tools every data scientist should know,4.0,2259,62,4,2,0,0,INDIA,English,tips;review,0.027445772465692783,0.06451612903225806,0.5,0.0
C1087,Design,Productivity hacks for remote workers,8.6,3442,44,1,1,0,0,INDIA,English,tutorial,0.012783265543288786,0.022727272727272728,1.0,0.0
C1088,Programming,"Statistics for data science - probability, distributions, and hypothesis testing",6.7,988,21,1,1,0,0,INDIA,English,advanced;practical,0.02125506072874494,0.047619047619047616,1.0,0.0
C1089,Career Advice;Finance,"Statistics for data science - probability, distributions, and hypothesis testing",2.2,2741,64,3,1,0,0,INDIA,English,case-study;beginner-friendly,0.02334914264866837,0.046875,0.3333333333333333,0.0
C1090,Web Dev,Web development trends and best practices,12.6,957,10,1,1,0,0,INDIA,English,practical,0.01044932079414838,0.1,1.0,0.0
C1091,AI Tools,Essential tools every data scientist should know,8.3,7751,143,8,4,1,0,INDIA,English,tutorial,0.018449232357115212,0.055944055944055944,0.5,0.25
C1092,Analytics,Feature engineering techniques for better machine learning models,7.3,500,4,1,1,0,0,INDIA,English,case-study,0.008,0.25,1.0,0.0
C1093,Python,Essential tools every data scientist should know,8.0,7396,185,11,5,1,0,INDIA,English,beginner-friendly,0.025013520822065982,0.05945945945945946,0.45454545454545453,0.2
C1094,Machine Learning,Data visualization masterclass using Python matplotlib and seaborn,11.6,1196,18,1,1,0,0,INDIA,English,tips,0.015050167224080268,0.05555555555555555,1.0,0.0
C1095,SQL,End-to-end data science project walkthrough from data to deployment,6.0,6428,126,9,5,1,0,INDIA,English,practical,0.019601742377100186,0.07142857142857142,0.5555555555555556,0.2
C1096,Career Advice;Marketing,Data visualization masterclass using Python matplotlib and seaborn,11.5,2588,61,3,1,0,0,INDIA,English,practical,0.02357032457496136,0.04918032786885246,0.3333333333333333,0.0
C1097,Analytics,"Statistics for data science - probability, distributions, and hypothesis testing",6.8,85680,2114,144,60,25,2,INDIA,English,beginner-friendly,0.024673202614379084,0.06811731315042574,0.4166666666666667,0.4166666666666667
C1098,Health,Web development trends and best practices,13.4,5028,83,1,1,0,0,INDIA,English,review,0.01650755767700875,0.012048192771084338,1.0,0.0
C1099,EdTech,"Statistics for data science - probability, distributions, and hypothesis testing",9.6,4562,96,5,3,1,0,INDIA,English,practical,0.02104340201665936,0.052083333333333336,0.6,0.3333333333333333
C1100,Programming,End-to-end data science project walkthrough from data to deployment,10.8,17747,481,29,17,6,0,INDIA,English,advanced;case-study;tips,0.027103172367160647,0.060291060291060294,0.5862068965517241,0.35294117647058826
C1101,Career Advice;Cooking,Essential tools every data scientist should know,12.1,1803,51,3,1,0,0,INDIA,English,advanced;beginner-friendly,0.028286189683860232,0.058823529411764705,0.3333333333333333,0.0
C1102,SQL,Feature engineering techniques for better machine learning models,4.6,3158,79,5,3,1,0,INDIA,English,tips;how-to;interview,0.025015832805573148,0.06329113924050633,0.6,0.3333333333333333
C1103,Productivity,Gaming industry insights and career opportunities,4.2,2132,28,1,1,0,0,INDIA,English,case-study;practical;tips,0.013133208255159476,0.03571428571428571,1.0,0.0
C1104,AI Tools,Breaking into data science without a technical background,6.6,5039,112,7,3,1,0,INDIA,English,how-to;tips,0.022226632268307202,0.0625,0.42857142857142855,0.3333333333333333
C1105,Programming,Data visualization masterclass using Python matplotlib and seaborn,10.3,987,20,1,1,0,0,INDIA,English,advanced,0.020263424518743668,0.05,1.0,0.0
C1106,SQL;Design,"Statistics for data science - probability, distributions, and hypothesis testing",1.5,89850,2441,111,61,26,2,INDIA,English,tips;beginner-friendly,0.027167501391207566,0.0454731667349447,0.5495495495495496,0.4262295081967213
C1107,AI Tools;Cooking,Complete Python tutorial for data science beginners with practical examples,11.9,3065,84,3,1,0,0,INDIA,English,review,0.027406199021207178,0.03571428571428571,0.3333333333333333,0.0
C1108,Finance,Budget travel guide across India,0.5,18602,294,11,3,0,0,INDIA,English,how-to;review;deep-dive,0.015804752177185247,0.03741496598639456,0.2727272727272727,0.0
C1109,Cooking;SQL,Budget travel guide across India,5.6,28955,620,14,7,2,0,INDIA,English,advanced,0.02141253669487135,0.02258064516129032,0.5,0.2857142857142857
C1110,Health,Gaming industry insights and career opportunities,11.2,747,8,1,1,0,0,INDIA,English,beginner-friendly;tutorial;deep-dive,0.0107095046854083,0.125,1.0,0.0
C1111,Python,Feature engineering techniques for better machine learning models,9.1,3123,76,6,2,0,0,INDIA,English,case-study;beginner-friendly,0.024335574767851424,0.07894736842105263,0.3333333333333333,0.0
C1112,Statistics,Data visualization masterclass using Python matplotlib and seaborn,6.1,60157,1459,67,42,18,2,INDIA,English,beginner-friendly,0.024253204115896737,0.04592186429061001,0.6268656716417911,0.42857142857142855
C1113,Python,Data visualization masterclass using Python matplotlib and seaborn,2.9,5408,135,8,3,1,0,INDIA,English,tips;case-study,0.02496301775147929,0.05925925925925926,0.375,0.3333333333333333
C1114,Machine Learning,Machine learning fundamentals explained with real-world projects,14.0,14360,351,20,12,4,0,INDIA,English,how-to,0.02444289693593315,0.05698005698005698,0.6,0.3333333333333333
C1115,SQL,Machine learning fundamentals explained with real-world projects,6.1,1786,38,1,1,0,0,INDIA,English,tips,0.02127659574468085,0.02631578947368421,1.0,0.0
C1116,Programming,"Statistics for data science - probability, distributions, and hypothesis testing",1.3,1102,17,1,1,0,0,INDIA,English,interview,0.015426497277676952,0.058823529411764705,1.0,0.0
C1117,SQL,Machine learning fundamentals explained with real-world projects,5.4,75957,1501,68,37,16,0,INDIA,English,tutorial,0.019761180668009533,0.04530313124583611,0.5441176470588235,0.43243243243243246
C1118,Machine Learning,"Statistics for data science - probability, distributions, and hypothesis testing",11.8,35961,861,34,18,6,0,INDIA,English,how-to;practical,0.023942604488195546,0.03948896631823461,0.5294117647058824,0.3333333333333333
C1119,Gaming;Machine Learning,Web development trends and best practices,9.0,5397,122,5,1,0,0,INDIA,English,tips;practical,0.02260515100982027,0.040983606557377046,0.2,0.0
C1120,Analytics;Crypto,Breaking into data science without a technical background,11.3,6316,176,11,7,3,0,INDIA,English,interview;tips;deep-dive,0.02786573780873971,0.0625,0.6363636363636364,0.42857142857142855
C1121,EdTech,Data visualization masterclass using Python matplotlib and seaborn,10.1,1570,28,1,1,0,0,INDIA,English,advanced;how-to;beginner-friendly,0.017834394904458598,0.03571428571428571,1.0,0.0
C1122,Productivity,UI/UX design principles for beginners,6.7,5684,108,4,1,0,0,INDIA,English,advanced;case-study;tutorial,0.019000703729767768,0.037037037037037035,0.25,0.0
C1123,Programming;Travel,Machine learning fundamentals explained with real-world projects,11.2,1164,18,1,1,0,0,INDIA,English,beginner-friendly;tips,0.015463917525773196,0.05555555555555555,1.0,0.0
C1124,Statistics;Fitness,Breaking into data science without a technical background,8.0,6037,123,6,3,0,0,INDIA,English,deep-dive;beginner-friendly,0.02037435812489647,0.04878048780487805,0.5,0.0
C1125,Programming,SQL essentials for data analysis - from basics to advanced queries,9.1,11149,240,16,9,3,0,INDIA,English,deep-dive;how-to,0.021526594313391337,0.06666666666666667,0.5625,0.3333333333333333
C1126,Data Science,SQL essentials for data analysis - from basics to advanced queries,12.8,2161,52,3,1,0,0,INDIA,English,tips;beginner-friendly;deep-dive,0.024062933826931976,0.057692307692307696,0.3333333333333333,0.0
C1127,Cooking,UI/UX design principles for beginners,4.9,14692,274,10,3,0,0,INDIA,English,tips;beginner-friendly,0.018649605227334602,0.0364963503649635,0.3,0.0
C1128,Web Dev,Gaming industry insights and career opportunities,8.6,10038,165,7,2,0,0,INDIA,English,how-to;case-study;tips,0.01643753735803945,0.04242424242424243,0.2857142857142857,0.0
C1129,EdTech,Machine learning fundamentals explained with real-world projects,5.6,7523,193,12,5,2,0,INDIA,English,interview;case-study,0.025654659045593515,0.06217616580310881,0.4166666666666667,0.4
C1130,Machine Learning;Health,"Statistics for data science - probability, distributions, and hypothesis testing",12.8,12812,310,19,8,3,0,INDIA,English,beginner-friendly,0.024196066187948798,0.06129032258064516,0.42105263157894735,0.375
C1131,Marketing,Gaming industry insights and career opportunities,4.9,1670,27,1,1,0,0,INDIA,English,how-to,0.016167664670658683,0.037037037037037035,1.0,0.0
C1132,AI Tools,Breaking into data science without a technical background,1.8,3432,84,5,3,1,0,INDIA,English,beginner-friendly;deep-dive,0.024475524475524476,0.05952380952380952,0.6,0.3333333333333333
C1133,Design,UI/UX design principles for beginners,7.3,6116,98,2,1,0,0,INDIA,English,deep-dive;how-to;review,0.016023544800523218,0.02040816326530612,0.5,0.0
C1134,Statistics;Marketing,Data visualization masterclass using Python matplotlib and seaborn,4.3,7395,169,9,4,1,0,INDIA,English,tips,0.022853279242731575,0.05325443786982249,0.4444444444444444,0.25
C1135,Statistics,Feature engineering techniques for better machine learning models,10.1,4231,89,5,3,1,0,INDIA,English,deep-dive;how-to,0.021035216260931223,0.056179775280898875,0.6,0.3333333333333333
C1136,Marketing,UI/UX design principles for beginners,3.0,2874,49,2,1,0,0,INDIA,English,deep-dive;tutorial;review,0.017049408489909535,0.04081632653061224,0.5,0.0
C1137,Health;Analytics,UI/UX design principles for beginners,13.0,2273,46,1,1,0,0,INDIA,English,beginner-friendly,0.020237571491421028,0.021739130434782608,1.0,0.0
C1138,Statistics;Health,Complete Python tutorial for data science beginners with practical examples,9.6,17168,431,32,24,7,0,INDIA,English,review;tutorial,0.025104846225535882,0.07424593967517401,0.75,0.2916666666666667
C1139,Statistics,Data visualization masterclass using Python matplotlib and seaborn,2.6,26407,767,39,12,5,0,INDIA,English,interview;review;deep-dive,0.02904532889006703,0.05084745762711865,0.3076923076923077,0.4166666666666667
C1140,Fitness,Digital marketing strategies for small businesses,13.2,43778,559,24,9,1,0,INDIA,English,interview;case-study,0.012768970715884691,0.04293381037567084,0.375,0.1111111111111111
C1141,EdTech,End-to-end data science project walkthrough from data to deployment,9.4,1176,20,1,1,0,0,INDIA,English,advanced,0.017006802721088437,0.05,1.0,0.0
C1142,Marketing,Budget travel guide across India,12.8,3900,77,2,1,0,0,INDIA,English,advanced,0.019743589743589744,0.025974025974025976,0.5,0.0
C1143,Career Advice,SQL essentials for data analysis - from basics to advanced queries,6.6,100000,2781,144,76,29,2,INDIA,English,beginner-friendly;tips,0.02781,0.05177993527508091,0.5277777777777778,0.3815789473684211
C1144,Data Science,"Statistics for data science - probability, distributions, and hypothesis testing",8.2,26324,783,46,25,10,0,INDIA,English,case-study;deep-dive;practical,0.02974471964746999,0.05874840357598978,0.5434782608695652,0.4
C1145,Data Science,Essential tools every data scientist should know,10.6,2664,54,3,1,0,0,INDIA,English,deep-dive;review,0.02027027027027027,0.05555555555555555,0.3333333333333333,0.0
C1146,Data Science;Gaming,SQL essentials for data analysis - from basics to advanced queries,0.7,500,8,1,1,0,0,INDIA,English,practical,0.016,0.125,1.0,0.0
C1147,SQL,Feature engineering techniques for better machine learning models,6.2,1903,46,3,1,0,0,INDIA,English,deep-dive;advanced;tips,0.02417235943247504,0.06521739130434782,0.3333333333333333,0.0
C1148,Statistics,Machine learning fundamentals explained with real-world projects,0.6,14655,328,23,11,5,0,INDIA,English,interview;case-study,0.022381439781644488,0.0701219512195122,0.4782608695652174,0.45454545454545453
C1149,Fitness,Healthy cooking recipes for busy professionals,3.7,39650,538,23,5,1,0,INDIA,English,practical;tutorial,0.013568726355611602,0.04275092936802974,0.21739130434782608,0.2
C1150,Design,Web development trends and best practices,1.3,6095,86,3,1,0,0,INDIA,English,advanced;deep-dive,0.014109926168990976,0.03488372093023256,0.3333333333333333,0.0
C1151,Programming,Feature engineering techniques for better machine learning models,13.9,1434,30,1,1,0,0,INDIA,English,case-study,0.02092050209205021,0.03333333333333333,1.0,0.0
C1152,Data Science,End-to-end data science project walkthrough from data to deployment,13.4,13192,265,15,7,2,0,INDIA,English,tutorial;case-study,0.020087932080048516,0.05660377358490566,0.4666666666666667,0.2857142857142857
C1153,Programming,Essential tools every data scientist should know,6.7,3374,65,3,1,0,0,INDIA,English,interview,0.01926496739774748,0.046153846153846156,0.3333333333333333,0.0
C1154,Cooking,UI/UX design principles for beginners,13.4,5478,84,3,1,0,0,INDIA,English,practical;tips;deep-dive,0.01533406352683461,0.03571428571428571,0.3333333333333333,0.0
C1155,Web Dev,Personal finance tips for young professionals in India,9.8,63961,1195,53,32,9,1,INDIA,English,how-to;case-study,0.018683260111630524,0.04435146443514645,0.6037735849056604,0.28125
C1156,SQL,Feature engineering techniques for better machine learning models,10.8,16989,478,36,18,7,0,INDIA,English,tutorial,0.028135852610512685,0.07531380753138076,0.5,0.3888888888888889
C1157,Career Advice;Crypto,Complete Python tutorial for data science beginners with practical examples,12.9,1137,15,1,1,0,0,INDIA,English,advanced,0.013192612137203167,0.06666666666666667,1.0,0.0
C1158,Programming,"Statistics for data science - probability, distributions, and hypothesis testing",13.2,569,9,1,1,0,0,INDIA,English,interview,0.015817223198594025,0.1111111111111111,1.0,0.0
C1159,Finance,Healthy cooking recipes for busy professionals,13.5,15596,212,11,5,1,0,INDIA,English,interview,0.013593229033085406,0.05188679245283019,0.45454545454545453,0.2
C1160,Gaming,Cryptocurrency basics and investment strategies,2.7,2377,47,1,1,0,0,INDIA,English,practical,0.019772822885990745,0.02127659574468085,1.0,0.0
C1161,Crypto,Healthy cooking recipes for busy professionals,3.3,8155,125,7,1,0,0,INDIA,English,interview;tutorial,0.015328019619865114,0.056,0.14285714285714285,0.0
C1162,Career Advice;Marketing,Machine learning fundamentals explained with real-world projects,1.3,2044,44,2,1,0,0,INDIA,English,tips,0.021526418786692758,0.045454545454545456,0.5,0.0
C1163,Finance,UI/UX design principles for beginners,14.0,2506,28,1,1,0,0,INDIA,English,beginner-friendly;tips,0.0111731843575419,0.03571428571428571,1.0,0.0
C1164,EdTech;Marketing,End-to-end data science project walkthrough from data to deployment,12.9,7953,190,13,7,2,0,INDIA,English,deep-dive;tips,0.02389035584056331,0.06842105263157895,0.5384615384615384,0.2857142857142857
C1165,Python;Fitness,End-to-end data science project walkthrough from data to deployment,1.7,548,7,1,1,0,0,INDIA,English,deep-dive;tutorial;how-to,0.012773722627737226,0.14285714285714285,1.0,0.0
C1166,Programming,Machine learning fundamentals explained with real-world projects,11.0,2741,83,4,2,0,0,INDIA,English,practical,0.03028091937249179,0.04819277108433735,0.5,0.0
C1167,Python,Breaking into data science without a technical background,2.6,500,8,1,1,0,0,INDIA,English,advanced;review;practical,0.016,0.125,1.0,0.0
C1168,Analytics,Machine learning fundamentals explained with real-world projects,2.9,21398,501,27,11,4,0,INDIA,English,review,0.023413403121787083,0.05389221556886228,0.4074074074074074,0.36363636363636365
C1169,Fitness;Python,Fitness routines for desk workers,6.6,4724,84,2,1,0,0,INDIA,English,how-to,0.017781541066892465,0.023809523809523808,0.5,0.0
C1170,Programming,Data visualization masterclass using Python matplotlib and seaborn,12.2,18069,456,18,10,3,0,INDIA,English,case-study,0.025236593059936908,0.039473684210526314,0.5555555555555556,0.3
C1171,Fitness,Healthy cooking recipes for busy professionals,8.0,10722,163,5,3,1,0,INDIA,English,how-to,0.015202387614251073,0.03067484662576687,0.6,0.3333333333333333
C1172,Career Advice,Complete Python tutorial for data science beginners with practical examples,12.0,31448,645,41,32,14,1,INDIA,English,interview,0.020510048333757313,0.06356589147286822,0.7804878048780488,0.4375
C1173,Programming;Health,Essential tools every data scientist should know,7.5,3207,93,6,3,1,0,INDIA,English,deep-dive;tips,0.028999064546304958,0.06451612903225806,0.5,0.3333333333333333
C1174,Productivity,Productivity hacks for remote workers,3.3,6892,100,4,1,0,0,INDIA,English,tips,0.014509576320371444,0.04,0.25,0.0
C1175,SQL,Breaking into data science without a technical background,11.4,1368,23,1,1,0,0,INDIA,English,tips,0.016812865497076022,0.043478260869565216,1.0,0.0
C1176,Data Science;Travel,Data visualization masterclass using Python matplotlib and seaborn,12.6,26133,604,42,20,5,0,INDIA,English,practical,0.02311253970076149,0.0695364238410596,0.47619047619047616,0.25
C1177,Fitness,Personal finance tips for young professionals in India,10.5,4111,54,2,1,0,0,INDIA,English,how-to;case-study,0.01313549014838239,0.037037037037037035,0.5,0.0
C1178,Machine Learning,End-to-end data science project walkthrough from data to deployment,10.5,19397,435,29,13,5,0,INDIA,English,tips;deep-dive,0.022426148373459815,0.06666666666666667,0.4482758620689655,0.38461538461538464
C1179,Analytics;Crypto,SQL essentials for data analysis - from basics to advanced queries,2.5,5228,115,6,2,0,0,INDIA,English,beginner-friendly,0.021996939556235655,0.05217391304347826,0.3333333333333333,0.0
C1180,Gaming,Productivity hacks for remote workers,8.2,1098,11,1,1,0,0,INDIA,English,tutorial,0.010018214936247723,0.09090909090909091,1.0,0.0
C1181,Programming,End-to-end data science project walkthrough from data to deployment,8.4,38866,713,50,36,16,0,INDIA,English,beginner-friendly;tutorial,0.018345083106056707,0.07012622720897616,0.72,0.4444444444444444
C1182,Gaming,Productivity hacks for remote workers,5.7,2298,33,1,1,0,0,INDIA,English,tutorial;deep-dive,0.014360313315926894,0.030303030303030304,1.0,0.0
C1183,Statistics,"Statistics for data science - probability, distributions, and hypothesis testing",9.8,58548,1368,89,63,25,0,INDIA,English,deep-dive;practical,0.023365443738471,0.06505847953216375,0.7078651685393258,0.3968253968253968
C1184,SQL,Data visualization masterclass using Python matplotlib and seaborn,9.3,2079,55,2,1,0,0,INDIA,English,review,0.026455026455026454,0.03636363636363636,0.5,0.0
C1185,Python,Essential tools every data scientist should know,11.1,2483,52,2,1,0,0,INDIA,English,interview;practical,0.020942408376963352,0.038461538461538464,0.5,0.0
C1186,Finance,Gaming industry insights and career opportunities,9.3,4594,64,2,1,0,0,INDIA,English,practical;advanced,0.013931214627775359,0.03125,0.5,0.0
C1187,Career Advice,Data visualization masterclass using Python matplotlib and seaborn,11.6,53835,1183,54,24,11,0,INDIA,English,tutorial;advanced;beginner-friendly,0.021974551871459087,0.04564666103127642,0.4444444444444444,0.4583333333333333
C1188,Gaming,Web development trends and best practices,10.1,2871,59,2,1,0,0,INDIA,English,interview;tips;practical,0.02055033089515848,0.03389830508474576,0.5,0.0
C1189,Cooking,Productivity hacks for remote workers,8.5,3692,60,2,1,0,0,INDIA,English,deep-dive,0.016251354279523293,0.03333333333333333,0.5,0.0
C1190,Travel,Cryptocurrency basics and investment strategies,4.3,20606,355,18,7,1,0,INDIA,English,interview;beginner-friendly,0.017227991847034843,0.05070422535211268,0.3888888888888889,0.14285714285714285
C1191,SQL,SQL essentials for data analysis - from basics to advanced queries,0.9,5729,126,7,3,1,0,INDIA,English,advanced;interview,0.021993367079769593,0.05555555555555555,0.42857142857142855,0.3333333333333333
C1192,Statistics,Essential tools every data scientist should know,5.4,1384,31,2,1,0,0,INDIA,English,tutorial;practical;review,0.022398843930635837,0.06451612903225806,0.5,0.0
C1193,Statistics,Breaking into data science without a technical background,13.8,37754,917,64,40,17,2,INDIA,English,how-to,0.024288817078985007,0.0697928026172301,0.625,0.425
C1194,Statistics,Complete Python tutorial for data science beginners with practical examples,12.3,1933,47,2,1,0,0,INDIA,English,advanced,0.02431453698913606,0.0425531914893617,0.5,0.0
C1195,Statistics;Crypto,Feature engineering techniques for better machine learning models,5.9,16111,430,31,11,3,0,INDIA,English,beginner-friendly,0.026689839240270623,0.07209302325581396,0.3548387096774194,0.2727272727272727
C1196,Career Advice,Data visualization masterclass using Python matplotlib and seaborn,2.5,2650,58,4,2,0,0,INDIA,English,practical;beginner-friendly,0.02188679245283019,0.06896551724137931,0.5,0.0
C1197,Travel,Personal finance tips for young professionals in India,6.1,2594,39,1,1,0,0,INDIA,English,advanced;case-study;tutorial,0.015034695451040863,0.02564102564102564,1.0,0.0
C1198,Health;Machine Learning,Healthy cooking recipes for busy professionals,6.1,3443,65,3,1,0,0,INDIA,English,tutorial;deep-dive,0.01887888469358118,0.046153846153846156,0.3333333333333333,0.0
C1199,Web Dev,Cryptocurrency basics and investment strategies,10.1,2128,32,1,1,0,0,INDIA,English,deep-dive;how-to;beginner-friendly,0.015037593984962405,0.03125,1.0,0.0
C1200,Python,Complete Python tutorial for data science beginners with practical examples,6.5,1690,36,2,1,0,0,INDIA,English,tips;tutorial;interview,0.021301775147928994,0.05555555555555555,0.5,0.0
C1201,Design,UI/UX design principles for beginners,8.6,4724,68,2,1,0,0,INDIA,English,how-to;tips,0.014394580863674851,0.029411764705882353,0.5,0.0
C1202,AI Tools,Career roadmap for aspiring data scientists in 2024,1.1,15513,398,20,12,5,0,INDIA,English,advanced;case-study;deep-dive,0.025655901501966092,0.05025125628140704,0.6,0.4166666666666667
C1203,Machine Learning;Fitness,Career roadmap for aspiring data scientists in 2024,9.3,2514,57,3,2,0,0,INDIA,English,tips,0.022673031026252982,0.05263157894736842,0.6666666666666666,0.0
C1204,Travel,Digital marketing strategies for small businesses,1.8,1562,26,1,1,0,0,INDIA,English,how-to;case-study;practical,0.016645326504481434,0.038461538461538464,1.0,0.0
C1205,Analytics,End-to-end data science project walkthrough from data to deployment,0.5,5722,119,5,3,1,0,INDIA,English,tutorial;beginner-friendly,0.02079692415239427,0.04201680672268908,0.6,0.3333333333333333
C1206,AI Tools,Essential tools every data scientist should know,13.2,2332,67,3,1,0,0,INDIA,English,tutorial,0.028730703259005147,0.04477611940298507,0.3333333333333333,0.0
C1207,Design,Productivity hacks for remote workers,8.3,19581,253,11,4,1,0,INDIA,English,how-to,0.012920688422450335,0.043478260869565216,0.36363636363636365,0.25
C1208,Programming,Essential tools every data scientist should know,4.5,3183,62,3,1,0,0,INDIA,English,how-to,0.019478479421929,0.04838709677419355,0.3333333333333333,0.0
C1209,Marketing,UI/UX design principles for beginners,11.9,5809,81,2,1,0,0,INDIA,English,practical;tutorial;review,0.013943880185918403,0.024691358024691357,0.5,0.0
C1210,Data Science;Productivity,Essential tools every data scientist should know,0.5,12589,290,15,9,3,0,INDIA,English,tutorial;review,0.023035983795376917,0.05172413793103448,0.6,0.3333333333333333
C1211,Gaming,Digital marketing strategies for small businesses,7.5,2029,26,1,1,0,0,INDIA,English,tutorial,0.012814194184327254,0.038461538461538464,1.0,0.0
C1212,Data Science,End-to-end data science project walkthrough from data to deployment,9.8,2164,63,4,2,0,0,INDIA,English,tips,0.02911275415896488,0.06349206349206349,0.5,0.0
C1213,Health;Statistics,Healthy cooking recipes for busy professionals,7.4,11240,174,5,2,0,0,INDIA,English,beginner-friendly,0.015480427046263345,0.028735632183908046,0.4,0.0
C1214,EdTech,SQL essentials for data analysis - from basics to advanced queries,5.8,12459,351,19,14,5,0,INDIA,English,practical;tips,0.028172405490007223,0.05413105413105413,0.7368421052631579,0.35714285714285715
C1215,AI Tools,Data visualization masterclass using Python matplotlib and seaborn,13.0,2921,71,3,1,0,0,INDIA,English,advanced,0.024306744265662445,0.04225352112676056,0.3333333333333333,0.0
C1216,Cooking;AI Tools,Personal finance tips for young professionals in India,12.2,3631,58,1,1,0,0,INDIA,English,deep-dive;beginner-friendly,0.015973561002478657,0.017241379310344827,1.0,0.0
C1217,Career Advice,Career roadmap for aspiring data scientists in 2024,11.8,2439,55,2,1,0,0,INDIA,English,review,0.022550225502255022,0.03636363636363636,0.5,0.0
C1218,Data Science,End-to-end data science project walkthrough from data to deployment,8.7,18660,433,33,10,4,0,INDIA,English,beginner-friendly;case-study;deep-dive,0.02320471596998928,0.07621247113163972,0.30303030303030304,0.4
C1219,Machine Learning,Data visualization masterclass using Python matplotlib and seaborn,8.9,23238,599,42,20,8,0,INDIA,English,practical;case-study,0.025776744986659782,0.07011686143572621,0.47619047619047616,0.4
C1220,Statistics,Breaking into data science without a technical background,11.5,8841,205,16,5,1,0,INDIA,English,case-study;interview,0.02318742223730347,0.07804878048780488,0.3125,0.2
C1221,SQL;Finance,Machine learning fundamentals explained with real-world projects,6.9,4043,101,7,4,1,0,INDIA,English,case-study;review,0.024981449418748455,0.06930693069306931,0.5714285714285714,0.25
C1222,Statistics,SQL essentials for data analysis - from basics to advanced queries,12.9,4050,91,5,2,0,0,INDIA,English,how-to,0.022469135802469137,0.054945054945054944,0.4,0.0
C1223,Web Dev,Digital marketing strategies for small businesses,8.2,2267,35,1,1,0,0,INDIA,English,deep-dive;case-study;advanced,0.015438906043228937,0.02857142857142857,1.0,0.0
C1224,Python;Finance,SQL essentials for data analysis - from basics to advanced queries,10.5,98113,2511,158,104,43,1,INDIA,English,advanced;review,0.02559293875429352,0.0629231381919554,0.6582278481012658,0.41346153846153844
C1225,Data Science,End-to-end data science project walkthrough from data to deployment,3.6,6476,131,10,6,2,0,INDIA,English,tutorial;interview,0.02022853613341569,0.07633587786259542,0.6,0.3333333333333333
C1226,EdTech,Breaking into data science without a technical background,8.7,29185,763,39,21,10,1,INDIA,English,how-to;review;tips,0.026143566900805208,0.05111402359108781,0.5384615384615384,0.47619047619047616
C1227,EdTech;Finance,"Statistics for data science - probability, distributions, and hypothesis testing",9.3,582,10,1,1,0,0,INDIA,English,review,0.01718213058419244,0.1,1.0,0.0
C1228,Marketing,Web development trends and best practices,6.6,1829,27,1,1,0,0,INDIA,English,case-study;interview,0.014762165117550574,0.037037037037037035,1.0,0.0
C1229,Fitness;Python,Digital marketing strategies for small businesses,1.8,798,8,1,1,0,0,INDIA,English,tutorial,0.010025062656641603,0.125,1.0,0.0
C1230,Python,Breaking into data science without a technical background,13.5,8751,193,15,8,3,0,INDIA,English,advanced;deep-dive,0.0220546223288767,0.07772020725388601,0.5333333333333333,0.375
C1231,Programming,Breaking into data science without a technical background,12.6,11395,280,23,12,4,0,INDIA,English,beginner-friendly;advanced,0.02457218078104432,0.08214285714285714,0.5217391304347826,0.3333333333333333
C1232,Health,Budget travel guide across India,2.0,16582,267,10,5,1,0,INDIA,English,review,0.01610179712941744,0.03745318352059925,0.5,0.2
C1233,Health,Personal finance tips for young professionals in India,12.0,10399,248,12,4,1,0,INDIA,English,beginner-friendly,0.02384844696605443,0.04838709677419355,0.3333333333333333,0.25
C1234,Machine Learning,"Statistics for data science - probability, distributions, and hypothesis testing",5.5,1387,27,1,1,0,0,INDIA,English,interview,0.01946647440519106,0.037037037037037035,1.0,0.0
C1235,Data Science,Feature engineering techniques for better machine learning models,11.6,4222,111,7,5,2,0,INDIA,English,deep-dive;case-study;review,0.026290857413548082,0.06306306306306306,0.7142857142857143,0.4
C1236,AI Tools,Machine learning fundamentals explained with real-world projects,7.2,24627,550,31,26,10,0,INDIA,English,deep-dive;beginner-friendly,0.022333211515815975,0.056363636363636366,0.8387096774193549,0.38461538461538464
C1237,Programming,"Statistics for data science - probability, distributions, and hypothesis testing",10.1,7704,180,10,5,2,0,INDIA,English,practical;beginner-friendly,0.02336448598130841,0.05555555555555555,0.5,0.4
C1238,Machine Learning,Machine learning fundamentals explained with real-world projects,6.6,68903,1556,109,51,19,0,INDIA,English,how-to;case-study,0.022582471009970538,0.07005141388174807,0.46788990825688076,0.37254901960784315
C1239,AI Tools,Data visualization masterclass using Python matplotlib and seaborn,13.5,33013,696,35,17,7,0,INDIA,English,practical;how-to;advanced,0.0210826038227365,0.05028735632183908,0.4857142857142857,0.4117647058823529
C1240,Health,Budget travel guide across India,8.8,5240,83,2,1,0,0,INDIA,English,tips,0.01583969465648855,0.024096385542168676,0.5,0.0
